Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,deviation_factor,Number_of-units,cost,area,vert/hori_area_factor_z-axis,Avg_curvature_angle_z axis,vert/hori_area_factor_x-axis,Avarage curvatrure angle x axis,vert/hori_area_factor_y-axis,Avg_curvature_angle_y axis
-0.068236,-0.293342,-0.346388,0.194085,-0.113442,-0.044132,0.223075,-0.021367,-0.094747,0.087235,103,412,19.259832,0.011463,77.437631,None,21.328767,0.010179,29.279585
-0.029013,-0.255785,-0.367427,0.224166,-0.083851,-0.030348,0.225437,-0.030416,-0.054373,0.093295,102,372,18.897454,0.019177,78.36,0.004264,20.454231,0.003472,27.841379
-0.031804,-0.255974,-0.37364,0.232697,-0.07804,-0.031443,0.232519,-0.029038,-0.055191,0.092808,92,389,18.855566,0.02725,79.067857,0.006243,20.411719,0.015932,27.391304
-0.035367,-0.256111,-0.381852,0.244014,-0.070298,-0.032827,0.241833,-0.027249,-0.056144,0.09131,94,373,18.822504,0.016255,76.521356,0.006027,18.612121,None,33.081728
-0.037728,-0.255013,-0.390878,0.256563,-0.061406,-0.033756,0.251401,-0.025719,-0.055782,0.091445,99,379,18.769753,0.019141,76.295876,0.015231,18.622373,None,32.935786
-0.037729,-0.252003,-0.399967,0.269349,-0.051887,-0.033794,0.260017,-0.024846,-0.053269,0.089377,97,422,18.729819,0.024791,77.376824,0.015215,20.135146,0.013985,29.925
-0.034892,-0.246809,-0.408764,0.281925,-0.041986,-0.032756,0.267158,-0.024792,-0.048274,0.089481,93,373,18.674929,0.009363,77.526923,0.01917,20.253879,0.002786,30.493671
-0.029171,-0.239422,-0.41716,0.294142,-0.031802,-0.030624,0.272716,-0.025594,-0.040779,0.088734,91,420,18.614214,0.018361,77.625941,0.003531,20.877778,0.018904,29.718828
-0.020697,-0.229936,-0.425169,0.306055,-0.021329,-0.027422,0.27677,-0.027221,-0.030885,0.089523,98,390,18.569101,0.01531,77.436437,0.011878,19.767729,0.020709,31.2012
-0.009633,-0.21847,-0.432885,0.317814,-0.010471,-0.023268,0.279562,-0.029542,-0.018754,0.090576,102,370,18.514277,0.015763,78.068122,0.013686,19.904292,0.00599,29.997425
0.003796,-0.205156,-0.440354,0.329502,0.000825,-0.018175,0.281236,-0.032508,-0.00449,0.091019,97,383,18.466731,0.016622,78.923346,0.010845,19.086923,0.008042,29.346183
0.019405,-0.190075,-0.447635,0.341221,0.012516,-0.012189,0.28185,-0.036248,0.011705,0.091428,99,390,18.417995,0.028758,78.808065,0.023898,19.639286,0.010372,28.901953
0.037139,-0.173322,-0.454902,0.353159,0.024821,-0.005435,0.281707,-0.04048,0.029857,0.09198,102,387,18.392378,0.026924,79.004211,0.037037,21.107958,0.005559,27.81
0.056879,-0.154895,-0.462108,0.365306,0.037565,0.002114,0.280667,-0.045437,0.049816,0.090475,103,385,18.368859,0.030515,78.34684,0.025788,22.275824,0.003111,28.18917
0.086829,-0.116592,-0.442632,0.382478,0.057309,0.021539,0.28574,-0.047985,0.078947,0.088515,97,398,18.263086,0.023497,78.958456,0.012568,21.537818,0.005877,27.994224
0.135286,-0.034881,-0.354957,0.408984,0.091027,0.068218,0.307323,-0.042981,0.124219,0.086291,94,357,17.953408,0.005262,80.907787,None,19.154032,0.009726,26.291803
0.178397,0.036901,-0.278554,0.432228,0.120681,0.109063,0.325914,-0.038865,0.164387,0.08741,107,403,17.795202,0.012582,81.668,None,19.313305,0.004129,24.401299
0.202572,0.059661,-0.283381,0.44489,0.134596,0.118892,0.323697,-0.044778,0.188215,0.087631,94,365,17.825444,0.011795,80.87459,0.030174,20.5128,0.002793,24.931765
0.227925,0.082406,-0.291226,0.457965,0.14886,0.128421,0.32039,-0.051481,0.213345,0.086372,105,362,17.899461,0.010674,80.853409,0.002699,20.918382,0.004326,25.014022
0.254559,0.10502,-0.302557,0.471484,0.163483,0.137495,0.315873,-0.059153,0.239832,0.08718,107,389,18.001305,0.007511,80.953767,0.005648,21.204362,0.000388,24.192
0.282635,0.127403,-0.31807,0.485569,0.17855,0.145943,0.309995,-0.067873,0.26786,0.087834,109,382,18.166363,0.010269,80.465455,0.020831,21.316914,0.001741,25.215882
0.312061,0.149185,-0.338511,0.50019,0.193984,0.153491,0.302581,-0.077764,0.297402,0.090279,108,376,18.399434,0.010266,78.990448,0.009124,22.413411,0.005012,27.323478
0.342254,0.16974,-0.363953,0.515084,0.20946,0.159783,0.293673,-0.088695,0.327879,0.092609,113,412,18.697986,0.015321,79.060382,0.009872,22.74375,0.004979,26.22235
0.42391,0.233535,-0.382894,0.535018,0.238168,0.186659,0.266504,-0.112659,0.404614,0.097957,133,412,19.329147,0.013824,77.265321,0.010904,24.803497,0.000995,29.072727
0.463878,0.265852,-0.404536,0.556953,0.260743,0.198049,0.25977,-0.124416,0.445032,0.097584,136,445,19.843688,0.020493,75.691945,0.005972,25.74649,0.001419,30.750285
0.483238,0.291134,-0.409973,0.583708,0.284207,0.207548,0.270806,-0.126638,0.467646,0.097362,146,484,20.195347,0.010466,74.906969,0.004704,26.674699,0.001304,31.968367
0.482657,0.3022,-0.379792,0.584205,0.286135,0.216263,0.279556,-0.121135,0.466184,0.097452,138,447,20.0004,0.02274,75.535714,0.015392,26.210721,0.002191,31.356316
0.480453,0.319837,-0.326655,0.583289,0.287964,0.23077,0.294079,-0.111396,0.462156,0.09734,129,510,19.661662,0.015884,76.301603,0.015093,25.579518,0.00345,31.088317
0.477828,0.341396,-0.261377,0.582137,0.29022,0.248377,0.311843,-0.099476,0.457221,0.095545,127,478,19.303785,0.03231,76.803846,0.018449,25.232278,0.005533,30.617017
0.474964,0.364708,-0.190235,0.580849,0.292696,0.267267,0.331119,-0.086523,0.451842,0.099974,123,425,18.978031,0.040902,77.358993,0.006937,25.699532,0.003617,29.154098
0.471844,0.388601,-0.11646,0.579446,0.295272,0.286485,0.351013,-0.073114,0.446213,0.095898,128,475,18.721941,0.019396,78.31399,0.001321,25.103325,0.002568,28.255385
0.468416,0.412373,-0.042025,0.577944,0.297885,0.305498,0.370986,-0.059576,0.440513,0.094302,114,391,18.554039,0.018646,79.03504,0.005683,24.583333,0.013317,26.758245
0.464734,0.435534,0.031424,0.576472,0.300505,0.323859,0.390595,-0.046208,0.434821,0.09216,118,606,18.469412,0.017061,79.408696,0.006884,25.01898,0.005858,24.829714
0.460863,0.457819,0.102707,0.57504,0.30311,0.341494,0.409519,-0.033258,0.429471,0.088774,103,457,18.474662,0.022761,79.331847,0.007825,25.827187,0.012461,23.629907
0.45705,0.478929,0.17027,0.573751,0.30564,0.358071,0.427251,-0.021083,0.424598,0.088777,100,376,18.544443,0.024606,79.546584,0.015781,24.57027,0.024587,23.117221
0.453228,0.498091,0.232575,0.572522,0.30803,0.37323,0.443452,-0.009782,0.420136,0.094238,104,390,18.662642,0.029679,79.754867,0.014825,24.39,0.019104,22.933238
0.449744,0.515124,0.288045,0.571561,0.310168,0.386619,0.45777,0.0001,0.416128,0.088459,108,385,18.825738,0.031875,79.420661,0.015636,25.697561,0.005414,22.560484
0.446549,0.529431,0.33479,0.570688,0.311993,0.397948,0.469813,0.008521,0.412938,0.088529,98,436,18.979774,0.020402,78.693626,0.009251,26.732692,0.013321,22.616631
0.444181,0.54049,0.371173,0.570205,0.313599,0.406655,0.479272,0.015286,0.410479,0.090602,109,422,19.120676,0.019197,79.122857,0.007631,26.078618,0.009465,22.749351
0.44221,0.548183,0.39683,0.569704,0.314662,0.412987,0.485799,0.019909,0.408735,0.09099,107,408,19.237412,0.021043,79.005459,0.026888,26.634066,0.015627,22.795464
-0.022782,-0.264697,-0.323895,0.164675,-0.126714,-0.027164,0.181842,-0.036287,-0.060155,0.083644,95,370,19.324913,0.021883,76.072277,0.028192,21.383168,0.004569,30.989032
0.00741,-0.234158,-0.345767,0.195333,-0.098399,-0.016803,0.188923,-0.042771,-0.027795,0.086934,93,433,18.985974,0.044282,76.794024,0.007082,20.131939,0.004195,29.610345
0.000433,-0.236696,-0.354884,0.207692,-0.090561,-0.019478,0.200594,-0.039937,-0.031573,0.093662,98,424,18.907001,0.0343,77.923828,0.005512,20.48764,0.002782,27.738202
-0.007689,-0.239349,-0.366398,0.223385,-0.080455,-0.022581,0.215037,-0.03655,-0.035709,0.091668,95,371,18.831159,0.031536,78.264143,0.017933,20.283268,0.006679,27.910385
-0.014135,-0.240516,-0.378365,0.23984,-0.069451,-0.025046,0.229181,-0.033591,-0.038202,0.090623,95,652,18.763143,0.026827,77.187879,0.014612,19.038,0.003791,31.619601
-0.017582,-0.23945,-0.389845,0.255809,-0.05823,-0.026374,0.241567,-0.031521,-0.038123,0.089729,105,409,18.698652,0.020421,76.153398,0.012593,17.802229,0.005504,33.989241
-0.01765,-0.235939,-0.400527,0.270887,-0.047024,-0.026419,0.251757,-0.030478,-0.035209,0.088996,97,454,18.636146,0.024821,75.11646,0.001839,18.24,0.013423,35.849544
-0.014399,-0.230027,-0.410408,0.285081,-0.035837,-0.025203,0.2598,-0.030434,-0.029518,0.088869,99,376,18.585663,0.015635,77.809091,0.011604,20.174074,0.016958,29.859917
-0.008072,-0.221873,-0.419578,0.298541,-0.024612,-0.022814,0.265921,-0.031312,-0.021226,0.089553,105,392,18.542192,0.013409,77.652301,0.007733,19.277178,0.023528,31.56375
0.001085,-0.211597,-0.428177,0.311486,-0.013228,-0.019333,0.270359,-0.03304,-0.010557,0.089935,99,370,18.484709,0.022045,77.939224,0.013021,19.168487,0.012436,30.833617
0.012749,-0.199401,-0.436284,0.324073,-0.001604,-0.014854,0.273439,-0.035531,0.0023,0.090061,101,402,18.435524,0.014281,79.009544,0.016047,18.111111,0.003138,29.839024
0.026765,-0.185451,-0.444231,0.336527,0.010319,-0.009526,0.275273,-0.038668,0.017265,0.090512,98,384,18.397527,0.017519,79.259073,0.011462,18.818182,0.012631,28.882129
0.04309,-0.169682,-0.451909,0.349028,0.022748,-0.003375,0.27613,-0.042477,0.034067,0.091856,100,405,18.375188,0.02834,79.057394,0.021437,20.576712,0.001825,27.795205
0.061268,-0.152356,-0.459374,0.361508,0.035447,0.003643,0.276027,-0.046998,0.052806,0.08948,101,379,18.35415,0.030619,78.437175,0.041754,22.048339,0.003114,28.289892
0.086514,-0.122146,-0.450292,0.37715,0.052766,0.018378,0.279436,-0.050106,0.077994,0.088804,99,378,18.288272,0.023379,79.072318,0.012517,21.436644,None,27.714527
0.128907,-0.052981,-0.381607,0.401536,0.08275,0.057241,0.297238,-0.046927,0.118037,0.085866,101,641,18.040016,0.007411,80.087234,0.003487,20.381053,0.008419,26.914737
0.178101,0.036188,-0.275738,0.429005,0.118292,0.109121,0.3241,-0.038855,0.163467,0.088021,101,604,17.781397,0.008725,80.848707,0.01645,19.975424,None,25.18125
0.200803,0.058037,-0.27967,0.441511,0.13185,0.118633,0.322691,-0.044189,0.185925,0.088396,99,391,17.814861,0.010578,81.671591,0.008262,19.582528,0.002004,24.226937
0.224394,0.079752,-0.286134,0.454152,0.14555,0.127836,0.320251,-0.05019,0.209372,0.086888,96,347,17.871941,0.008642,81.241379,0.002665,20.140449,0.00247,25.020677
0.248842,0.101184,-0.295251,0.466985,0.159353,0.136584,0.31679,-0.056947,0.23368,0.087152,103,396,17.959449,0.00552,80.847842,0.00906,21.309574,0.002438,24.702465
0.273979,0.12208,-0.307323,0.479964,0.173244,0.144769,0.312349,-0.064351,0.258785,0.088115,104,375,18.085437,0.011623,80.7075,0.006198,21.178723,0.003534,24.99633
0.29934,0.142038,-0.322226,0.492889,0.186948,0.15214,0.306958,-0.072366,0.284192,0.089659,104,595,18.258872,0.008686,79.713134,0.01629,22.114663,0.001369,26.298261
0.370905,0.201678,-0.328486,0.509556,0.212228,0.178926,0.285221,-0.091874,0.35087,0.092149,106,377,18.628858,0.014798,78.889896,0.006773,23.782443,0.004961,26.704615
0.421858,0.242853,-0.339119,0.523827,0.231646,0.196501,0.27012,-0.106241,0.399073,0.096844,115,410,19.018064,0.013608,77.993182,0.020518,23.962785,0.00386,29.026131
0.444619,0.261149,-0.347583,0.532971,0.242199,0.203699,0.264641,-0.112797,0.421295,0.098884,118,394,19.244941,0.022153,77.391818,0.013712,24.541216,0.003896,29.598876
0.4769,0.305962,-0.349323,0.577426,0.281644,0.222002,0.284947,-0.115262,0.458673,0.097868,141,627,19.728006,0.016561,75.794545,0.015175,25.990419,0.002282,31.1625
0.480171,0.319438,-0.326701,0.582942,0.287655,0.230597,0.293926,-0.111375,0.461836,0.097291,129,448,19.657626,0.015884,76.310621,0.015096,25.561446,0.003451,31.070495
0.47872,0.333154,-0.286057,0.582522,0.289321,0.2417,0.305154,-0.103948,0.458984,0.096395,135,436,19.430413,0.036527,76.400625,0.004724,25.296364,0.002444,30.763636
0.476581,0.350471,-0.23332,0.581568,0.291147,0.2558,0.319491,-0.094314,0.454967,0.09531,134,439,19.162688,0.042141,76.991284,0.003134,25.134146,0.002432,29.73592
0.474079,0.37002,-0.173281,0.580442,0.293218,0.271619,0.335758,-0.083374,0.450351,0.099472,119,406,18.907162,0.044899,77.748241,0.006679,24.882482,0.004188,28.668932
0.471274,0.390607,-0.109298,0.579166,0.295434,0.288202,0.352997,-0.071723,0.445397,0.096275,120,439,18.699757,0.016706,78.473604,0.002886,25.02406,0.008536,27.974811
0.468176,0.411431,-0.043781,0.57779,0.297711,0.30489,0.370583,-0.059764,0.440306,0.094058,117,528,18.554126,0.018651,79.03504,0.005816,24.580952,0.013305,26.786968
0.464949,0.432011,0.021405,0.576475,0.300073,0.3212,0.388058,-0.047837,0.435291,0.092591,111,389,18.470689,0.018992,79.377353,0.015999,24.953602,0.010594,24.95879
0.461563,0.451729,0.084719,0.575077,0.302328,0.336872,0.404733,-0.036344,0.430447,0.090852,116,392,18.463518,0.021706,79.603738,0.001509,25.371818,0.006778,23.248624
0.458201,0.470534,0.144937,0.573859,0.304526,0.351713,0.420534,-0.025553,0.425978,0.086136,102,420,18.506639,0.026735,79.226557,0.002824,25.662776,0.005141,22.865714
0.455026,0.48775,0.200287,0.57298,0.306882,0.365252,0.435183,-0.015199,0.422159,0.091008,103,373,18.588168,0.026319,79.749107,0.018458,24.618421,0.013908,22.884971
0.451916,0.502773,0.249627,0.571819,0.308602,0.37715,0.447889,-0.006324,0.418567,0.096042,106,589,18.707447,0.033252,79.590173,0.005751,24.819328,0.029586,22.863025
0.449468,0.515839,0.291741,0.571168,0.310375,0.3874,0.458683,0.001209,0.415613,0.088308,103,425,18.830982,0.024143,79.465385,0.019825,25.837028,0.010482,22.25188
0.446884,0.526087,0.325528,0.570387,0.311799,0.395652,0.467279,0.007296,0.413296,0.088531,115,405,18.936186,0.028813,78.572596,0.007022,26.62413,0.009807,22.72186
0.445528,0.533361,0.350022,0.570303,0.31304,0.401773,0.473873,0.012468,0.412167,0.089199,104,400,19.03377,0.018632,79.28255,0.00553,25.994934,0.024042,22.433853
0.015397,-0.24373,-0.295591,0.127382,-0.147062,-0.012615,0.138365,-0.049713,-0.03353,0.085276,98,456,19.588564,0.034277,76.019104,0.028369,21.167257,0.011505,30.336391
0.04129,-0.215114,-0.322588,0.164503,-0.114805,-0.004126,0.152084,-0.054533,-0.003886,0.081202,95,469,19.170889,0.043617,76.72283,0.022461,19.732288,0.005083,30.493125
0.028667,-0.220562,-0.336346,0.182971,-0.103545,-0.008954,0.170621,-0.049678,-0.011463,0.084082,96,393,19.03346,0.050694,76.667681,0.023806,19.323913,0.006226,30.138462
0.015615,-0.225707,-0.352079,0.204249,-0.090266,-0.013933,0.191221,-0.044507,-0.018868,0.092078,93,340,18.896989,0.039306,77.550584,0.002053,19.29,0.006389,28.726667
0.005473,-0.228749,-0.367204,0.224903,-0.076872,-0.0178,0.209978,-0.040208,-0.023813,0.091178,92,420,18.785437,0.039393,78.067742,0.008665,18.64186,0.001297,28.751538
-0.000781,-0.229146,-0.380974,0.243922,-0.063935,-0.020186,0.225762,-0.037133,-0.025622,0.089364,98,386,18.701867,0.024976,76.552941,0.007098,17.454545,None,33.387291
-0.003108,-0.226871,-0.393343,0.261241,-0.051503,-0.021079,0.23853,-0.035298,-0.024271,0.088569,115,602,18.630015,0.018341,75.763125,0.011446,18.053106,0.003501,34.992331
-0.001788,-0.222074,-0.404489,0.27711,-0.039447,-0.020584,0.2486,-0.034598,-0.019959,0.089328,111,391,18.576734,0.0262,77.43318,0.026873,20.163303,0.003248,29.900893
0.002826,-0.214949,-0.414615,0.291849,-0.027597,-0.018831,0.256377,-0.034912,-0.012956,0.089908,99,432,18.509761,0.018074,77.873077,0.005643,19.928571,0.021767,30.061538
0.010383,-0.2057,-0.423944,0.305764,-0.01578,-0.015905,0.262231,-0.036073,-0.003454,0.08936,105,405,18.469776,0.012332,77.020628,0.008936,19.683482,None,31.973684
0.020538,-0.194537,-0.432662,0.319081,-0.003906,-0.012028,0.266464,-0.038092,0.00818,0.08962,105,380,18.42291,0.016398,78.296035,0.008912,19.04087,0.00264,30.045259
0.033082,-0.181509,-0.440918,0.332052,0.008185,-0.007158,0.26938,-0.040785,0.021944,0.090455,101,391,18.377492,0.020678,78.975,0.009238,18.235887,0.014024,29.82439
0.047971,-0.166796,-0.448836,0.344989,0.020637,-0.001462,0.271261,-0.043977,0.037669,0.091044,103,388,18.349769,0.025354,78.876151,0.024089,19.44,0.010768,29.273878
0.064582,-0.150705,-0.456689,0.357633,0.033217,0.004895,0.271909,-0.048085,0.05505,0.09003,100,479,18.344568,0.025039,78.812705,0.057821,20.725714,0.003505,28.689286
0.084228,-0.131013,-0.461615,0.371027,0.047023,0.013125,0.272612,-0.052332,0.074958,0.089366,100,349,18.329208,0.023186,78.87301,0.024051,21.652941,None,28.058108
0.120173,-0.075212,-0.412798,0.39288,0.072879,0.043811,0.286186,-0.050996,0.109513,0.086962,93,391,18.139072,0.009681,79.713841,0.016246,20.808621,0.010366,27.580345
0.171495,0.021108,-0.294782,0.42247,0.111052,0.100281,0.316914,-0.041278,0.156912,0.087475,105,371,17.816267,0.012605,80.806612,0.019584,20.052439,None,25.5024
0.197899,0.055675,-0.274908,0.437623,0.128576,0.118125,0.322073,-0.043131,0.182483,0.088587,101,608,17.793515,0.011073,80.978988,0.01918,20.170992,0.004754,25.50916
0.219513,0.076226,-0.279753,0.449676,0.141546,0.126946,0.320529,-0.048405,0.203999,0.086739,92,322,17.842428,0.008634,81.162353,0.027122,20.755814,0.010466,24.988846
0.241645,0.096415,-0.286395,0.461722,0.154453,0.135416,0.318204,-0.054153,0.226034,0.086359,111,351,17.913305,0.009074,80.877273,0.013393,21.076119,0.002006,25.017343
0.263871,0.115865,-0.294943,0.473584,0.167154,0.143327,0.315175,-0.060257,0.24821,0.087194,103,377,18.001739,0.010755,80.918182,0.005318,21.15,0.002598,24.388525
0.285615,0.134204,-0.30485,0.484988,0.179338,0.150555,0.311606,-0.06655,0.269947,0.088554,107,397,18.123836,0.009128,80.537461,0.018008,21.602744,0.010209,25.271125
0.36406,0.20241,-0.300327,0.500253,0.205405,0.182678,0.288375,-0.086485,0.342039,0.091483,106,637,18.440522,0.007781,79.346281,0.010706,23.016758,0.009227,26.871074
0.420111,0.251005,-0.299558,0.513108,0.225345,0.205165,0.27282,-0.100565,0.394051,0.093934,112,583,18.770078,0.008878,78.482647,0.009819,23.905263,0.002029,28.109913
0.433098,0.263095,-0.302659,0.520383,0.233042,0.21019,0.271821,-0.103678,0.407067,0.095248,112,394,18.889398,0.013783,78.144744,0.013561,24.485791,0.010744,28.555645
0.46821,0.313641,-0.297665,0.56719,0.275188,0.232091,0.294597,-0.105406,0.447106,0.095821,124,568,19.323965,0.030649,77.031116,0.004947,24.67376,0.002348,29.70559
0.477064,0.333808,-0.278437,0.580665,0.288057,0.242972,0.306496,-0.102426,0.456863,0.096183,131,452,19.369231,0.036816,76.650943,0.009144,25.229388,0.006216,30.292105
0.476732,0.345948,-0.245855,0.58154,0.290495,0.252276,0.316092,-0.096509,0.455531,0.095173,129,653,19.221057,0.039277,77.068627,0.008476,25.125319,0.002368,29.825847
0.47497,0.359987,-0.202899,0.580779,0.292031,0.263671,0.327795,-0.088659,0.452271,0.100514,130,506,19.022176,0.049243,77.175,0.004313,24.995642,None,29.305227
0.47279,0.37616,-0.152771,0.579834,0.293787,0.276727,0.341439,-0.079441,0.448299,0.098339,118,432,18.828988,0.026138,78.366832,0.006232,24.399043,0.022436,28.222683
0.470275,0.393617,-0.098209,0.578702,0.295659,0.290804,0.356125,-0.069475,0.444072,0.096062,126,406,18.665804,0.016635,78.826154,0.00303,24.874177,0.012543,27.290102
0.467628,0.411616,-0.041471,0.57748,0.297619,0.305214,0.371341,-0.059119,0.439623,0.094069,115,477,18.544498,0.017951,79.245119,0.016128,24.973822,0.014411,26.184375
0.464779,0.429567,0.015579,0.576333,0.299723,0.319523,0.386539,-0.048663,0.435287,0.093082,116,386,18.468417,0.021346,79.570588,0.00697,24.918919,0.000978,24.391892
0.461808,0.446851,0.071267,0.574931,0.301594,0.333233,0.401315,-0.038452,0.430988,0.09089,112,393,18.453679,0.025779,79.378932,0.003231,25.031897,0.008999,24.563478
0.459007,0.463687,0.124307,0.573915,0.303815,0.346534,0.415169,-0.028735,0.427324,0.087592,108,385,18.480728,0.02417,79.346104,0.011714,25.658544,0.004146,23.148113
0.456453,0.478999,0.17368,0.573257,0.305949,0.358684,0.428207,-0.019623,0.423834,0.088744,109,424,18.538546,0.024623,79.724773,0.005429,24.294752,0.023733,23.038938
0.453947,0.492623,0.217637,0.572188,0.307585,0.369299,0.439638,-0.011626,0.420354,0.092928,105,390,18.611667,0.025802,79.92485,0.021999,24.307918,0.004581,22.645665
0.452015,0.504325,0.255215,0.571576,0.309012,0.378324,0.449651,-0.004383,0.418007,0.095795,103,455,18.713594,0.033248,79.618786,0.007477,24.809244,0.027237,22.967797
0.449436,0.513326,0.286584,0.570556,0.309773,0.385899,0.457359,0.000725,0.415705,0.088621,103,381,18.799981,0.031923,79.502479,0.011461,25.501622,0.006035,22.529111
0.44894,0.521482,0.311116,0.571449,0.311847,0.392371,0.464526,0.00633,0.414623,0.087693,99,402,18.878628,0.023949,79.095652,0.004202,26.546809,0.01951,22.429117
